,날짜,리뷰,평점
3876,2019.05.28 22:36,신하균이랑 있으니 광수 연기 쩌네,10
3877,2019.05.28 22:19,"이광수역 최고예요.""사람은 태어나면 끝까지 살아야할 책임이 있다""살면서 힘이되는 말인것 같습니다.좋은영화인것같아요.",10
3878,2019.05.28 21:59,이광수의 재발견 뻔하지만 뻔함이 감동으로 다가온다,10
3879,2019.05.28 21:54,감동 그자체ㅎㅎ잘봤습니다~~~대박나세요,10
3880,2019.05.28 21:53,짱 재밌었어요 짱짜쨩~~,10
3881,2019.05.28 21:51,기대 안 했는데... 역시 믿고 보는 신하균 이광수 조합 ㅠ.ㅠ,10
3882,2019.05.28 19:42,이광수 연기 진짜  잘해서 놀랬습니다.,9
3883,2019.05.28 19:16,바보역할은 몰라도 장애역할하는거 되게 힘들텐데...소화시키고 연기하는 이광수 다시봤어욬ㅋㅋ너무 잘해요 ㅠㅠ세상 멋져요 이영화 웃고울고웃고울고 반복한것같네욯ㅎ,10
3884,2019.05.28 17:34,잘봤습니다. 이광수씨 연기 잘하시네요. 런닝맨에서 자주 보던 표정이 보여서 몰입이 안되기도 했는데 ㅎㅎ;;,8
3885,2019.05.28 17:25,광수 연기 너무 잘하네요,10
3886,2019.05.28 17:08,좋은 영화군요 괜찮네요,10
3887,2019.05.28 16:58,엄마랑 같이 봤는데~ 훌쩍.여러모로 많은 생각하게 하는 영화였어요.배우들 연기들이 너무 좋았어여,10
3888,2019.05.28 14:28,영화상영관이 적어서 별로 재미없어서 흥행 못했나싶었는데 너무재밌다. 이광수씨 연기너무잘하더라구요. 감동과웃음을 주는 영화였어요,10
3889,2019.05.28 13:31,광수 연기 넘 잘해서 더놀랐어요웃고울고,10
3890,2019.05.28 12:40,"라면 후후 불어먹어야겠다믿고보는 배우 신하균, 이광수 ,이솜 마음이 따뜻하다",10
3891,2019.05.28 11:49,"장애인을 다루면서 모자람을 희화하 하지 않고, 신파의 소재로 쓰지 않는다는게 마음에 들었다.",6
3892,2019.05.28 11:30,평일날 신랑이랑보는데 사람이 많이없네요 우리만 이 영화봐요~~ㅠ 인기가 없어서 하루에 1번 보영주네요ㅡㅡ,10
3893,2019.05.28 11:16,감동적인 영화네요# 다시 돌아보게 되네요,10
3894,2019.05.28 08:02,태어났으면 끝까지 살아갈 책임이 있다,10
3895,2019.05.28 07:58,진심 지루할틈이 없었던 영화임간만에 눈물콧물이 지대루 나옴;;,10
3896,2019.05.28 07:41,굿입니다앙아앙앙아아아,10
3897,2019.05.28 06:46,후회없는 영화입니다ㅠㅠㅠ,10
3898,2019.05.28 05:34,울다 웃다 너무 재미있게 봤어요ㅠ포스터사진만 봐도 울컥..,10
3899,2019.05.28 04:29,광수형 미친 연기력 폭발. 디테일이 장난 아님.,10
3900,2019.05.28 03:35,이광수 잘한당이채원 장애인,10
3901,2019.05.27 22:53,"영화 보기가 불편할 줄 알았는데 아니었다. 소중한 삶, 행복하게 살기를 바라며",8
3902,2019.05.27 20:39,이광수와 신하균의 우애가 보기 좋았다.,5
3903,2019.05.27 14:56,"감동이었습니다...아역 동구역도,,,성인 동구역도  너무너무  연기 잘하시드라구요..신하균씨는  원래 연기 달인..이광수씨의 재발견..굿!^^",10
3904,2019.05.27 14:39,마음이 장애인인 사람들이 꼭 봐야 할 영화편견은 잔인하고 더럽습니다,9
3905,2019.05.27 14:05,광수가... 너무 연기를 잘해....,10
3906,2019.05.27 13:59,너무 감동적이었어요. 영화관에서볼걸ㅠㅠ,10
3907,2019.05.27 13:09,웃음과 감동 두가지 모두 충족된 영화였습니다. 이광수 배우의 연기에 두번 놀랐습니다,9
3908,2019.05.27 10:59,역시 배우는 배우네..어제봤는데 생각보다 잔잔하니 좋네요! 눈물샘도 좀 터지고 웃음도좀 있고! 전 갠촨았써요~,8
3909,2019.05.27 09:13,장애인과 함께 산다는거..힘들지..,10
3910,2019.05.27 08:40,기분좋아지는 영화입니다,10
3911,2019.05.27 07:08,스토리가 너무 좋다..이광수 연기왜이렇게 잘해!!감동도 있고 재밌게봤다..중간에 울컥해서 울뻔..,10
3912,2019.05.27 02:05,지금 이영화를 봤는데 감동적이 었다 내생각엔 이영화는 학교에서 장애 이해교육 시간에 보여줘도 충분이 배울수있는 영화다 그리고 난이광수가 형을 챙기는 것을 보고 감동 받았다 형을 위해 끝까지 완주하고 형을 도와가면서사는 모습이 아름다웠다 ,10
3913,2019.05.26 23:18,광수 신하균 캐미대박..광수 다시봣어요~좋은영화 고마워요,10
3914,2019.05.26 22:58,잘보았습니다.이광수다시봄,8
3915,2019.05.26 22:11,이 영화보고 울었네요 ㅠㅠ,10
3916,2019.05.26 21:16,연기도좋고 내용도좋아요 오랜만에 기분좋은영화,9
3917,2019.05.26 18:56,좋은 영화입니다. 최근에 증인이나 나의 특별한 형제같은 장애인에 대한 막연한 편견이 조금이나마 없어졌으면 좋겠네요.,10
3918,2019.05.26 18:56,감동도 있고 재미도 있고 너무 좋은 영화같아요:),10
3919,2019.05.26 16:43,믿고보는 배우 신하균과 이광수가 너무 연기 잘 해서 놀랐어요 런닝맨만 생각하다가ㅋㅋ내용도 감동과 웃음이 다 있어서 영화관서 보고돈 주고 구매해서 또 봤어요ㅋㅋ,10
3920,2019.05.26 16:25,뻔한걸 알면서도 재밌어요.. 이광수 라면 연기 ㅎㅎ 진짜 웃기고.. 신하균 연기를 보며 장애인에 대한 우리의 생각을 돌아보게 하는 영화입니다. 먹먹하네요ㅡ,9
3921,2019.05.26 12:50,처음 부터 전 끝까지 울었습니다.,9
3922,2019.05.26 11:58,이광수 연기잘하고 재미잇습니다 신하균 도 멋지고 이솜 넘이뻐요 ㅋ,10
3923,2019.05.26 05:53,그냥 보세요 웃다 웁니다,10
3924,2019.05.26 05:48,이광수와 신하균 배우의 연기력에 감탄하고 마지막쯤 수영장에서 수영 경기가 끝난 후 신하균하고 이광수랑 마주하는 장면에서 정말 너무너무 슬펐어요 ㅠㅠㅠㅠ 감동...,10
3925,2019.05.26 05:47,안타까운면서 이해되네요,10
3926,2019.05.26 04:23,좋았어요 몰입너무잘됬고요ㅠㅠ,10
3927,2019.05.26 04:21,이광수씨 연기 너무 잘함 ㅜㅜ 부모의 마음으로 보니 가슴 아파 너무 울었네요 ㅠㅠ오랜만에 따뜻한 영화 보았어요,10
3928,2019.05.26 03:38,장애인에 대해 다시 생각해 볼 기회를 준 영화,9
3929,2019.05.26 03:31,뻔한 영화중 최고의 영화.,10
3930,2019.05.26 03:19,너무 재미있게 봤어요 눈물나게 좋은영화! ㅠㅠ,10
3931,2019.05.26 02:25,동구엄마 교도소에 계신 그 분인줄 깜놀,10
3932,2019.05.26 01:55,이광수 간간히 영화 나와서 연기력 좋다고 생각했는데..진짜 정점이네..연기력 진짜 대박...영화 간만에 재밌게 봤네요,10
3933,2019.05.26 01:17,너무너무 잘봤어요..,10
3934,2019.05.25 22:28,지루할틈없네요 광수씨연기 진짜. .  장애우인줄,10
3935,2019.05.25 21:56,피를 나누어야만 가족인건 아니다! 욘두와 스타로드 처럼! 화려하진 않지만 가디언즈 오브 겔럭시의 감동을 뽑아 냈다!,10
3936,2019.05.25 20:19,꼴들에 평가하노ㅋㅋ지들이 평론가가? 그냥 감정이입해서 보고 끝내라 쪽빠리게 넷상에서 악플달지말고 찌질한색끼들아,10
3937,2019.05.25 19:05,진짜 엉엉 울고 웃고 나왓네요 ㅠㅠ,10
3938,2019.05.25 14:50,재미도있고감동도있고 배우들연기너무잘한다,8
3939,2019.05.25 14:49,일전에 봤던 레인맨이 떠오르네요,10
3940,2019.05.25 14:15,충분히 대박날수있는 영화인데  개봉시기가 하필...,10
3941,2019.05.25 12:52,정말 감동적이고 슬펐고 즐거웠던 영화 이광수씨 연기 너무잘함,10
3942,2019.05.25 08:57,음.. 나름대로 웃기고 안타깝고 ..재밌게봤어요,10
3943,2019.05.25 04:42,방금 라면먹고 왔습니다.,10
3944,2019.05.24 21:32,재미있고 장애인들 힘내세요. 늘 응원하고 있습니다,10
3945,2019.05.24 16:31,짱짱 잘봤어요!!특히 이광수씨 연기가 최고에요????????????,10
3946,2019.05.24 16:28,굿 재미집니다!!.나이스,10
3947,2019.05.24 15:56,라면은 뜨겁죠 암 그럼요,10
3948,2019.05.24 15:55,"아이들과 보고 많은 이야기를 나누었습니다.  뻔한 스토리면 어떤가요,  마음 따뜻해지고 보기에 편안했습니다.",9
3949,2019.05.23 20:12,연기자분들의 연기가 빛을 발하넹ㆍ,8
3950,2019.05.23 08:31,부모님과 같이 보기 좋은 영화,8
3951,2019.05.22 16:00,하균신은 말할필요도 없구요 이광수씨 연기도 나쁘지 않고 그런데 개인적으로는 아역 친구들이 너무 괜찮았어요 나중에 상큼한 성인연기자들이 될것 같아요,9
3952,2019.05.22 10:31,고민했는데 보길 정말 잘햇다!!!,10
3953,2019.05.22 01:26,너무 울어써어요ㅠㅠ 진짜 너무 슬퍼요,10
3954,2019.05.21 18:12,손익분기점 돌파 축하해요!,10
3955,2019.05.21 16:33,재밌고 감동도있는 알찬영화입니다,10
3956,2019.05.21 11:55,가족끼리 보기 괜찮네요~,10
3957,2019.05.20 14:04,진짜 이광수 연기 대박.. 첨에이광수보고 웃겼는데 중반부터 눈물나옴,10
3958,2019.05.20 09:51,흥해라 이광수신하균 짱!!!,10
3959,2019.05.20 02:21,마음이 따뜻해지는 힐링영화에요,10
3960,2019.05.20 00:37,마음이 따뜻해지는 영화입니다. 과하지 않는 뭉클함을 보여줍니다.,10
3961,2019.05.20 00:34,재수하면서 12월부터 다른영화 하나도 안보고 이 영화 하나만 기다렸는데 기다린만큼 본거 후회 안 할 정도로 감동있었어요 지금까지 본 영화중이 가장 많이 질질짠듯 ㅜㅜ 이광수 연기에 감탄하고 갑니다...♡,10
3962,2019.05.20 00:25,재밌긴 한데 기억에 남는거라곤 디질래마짱뚜가동구바보아니다 바께...,7
3963,2019.05.19 21:43,너무 좋은 영화였어요.  정말 잘 봤습니다,10
3964,2019.05.19 11:26,이광수연기력 진심감동감동,10
3965,2019.05.19 11:21,울다웃다너무재밌었다!오랜만에 펑펑운영화,10
3966,2019.05.19 11:16,감동받았어요흑흑으아앙,10
3967,2019.05.17 10:29,굿입니다!!!! 완전만족합니다,10
3968,2019.05.17 00:59,라면 먹읍시다 라면라면,10
3969,2019.05.16 13:16,장애를. 극복하려고. 서로 돕는운명팀 응원 합니다,9
3970,2019.05.16 11:22,뻔한 내용이지만 유쾌하게 잘보았어요,8
3971,2019.05.16 00:25,연기는 진짜 좋아용 여자친구는 재밋다구 하는데 저는 조금 지루햇어욥!,9
3972,2019.05.15 12:46,ㅋㅋㅋ이거존잼 남친이랑 보러갔는데드문드문 계속 나오는 유머가 나랑 잘맞아서혼자빵터졌는데 다들 조용히보길래 머쓱,10
3973,2019.05.14 17:44,너무 감동적이네요.따뜻한 영화 입니다,10
3974,2019.05.14 16:22,신하균 연기잘하는건 알았고 이광수 연기 너무 잘해서 감동 두배 .. 울고 웃었던 영화,10
3975,2019.05.14 16:21,너무 감동적이에요....눈물도 나고 너무 무겁지 않게 재미도 있고 감동과 재미가 적절했어요 아주,10
3976,2019.05.14 15:25,광수 연기력 입증!! 이광수 재발견울다 웃다 너무 재밌게 본 영화먹먹하게 만드는 영화였다.,10
3977,2019.05.14 14:22,스토리 연기력 모든것이 다 좋았습니다. 가족영화랍시고 되도않는 눈물포인트 넣어놓고 짜증나게 하는 영화가 아닌 자연히 나도모르게 눈물을 흘리고 있는 영화에요. 가정의달 가족끼리 관람 추천합니다~!,10
3978,2019.05.14 13:34,감동입니다~좋은영화 앞으로도 많이 만들어 주세요눈물이 날 만큼 감동적인 영화였습니다,10
3979,2019.05.14 13:11,런닝맨에서 보던 그 광수가 맞나 싶다대단하다,10
3980,2019.05.14 12:54,울다가 웃다가 정말 ㅠㅠ.. 광수연기 어쩔!!!!ㅠㅠ,10
3981,2019.05.14 01:28,클라이막스가 지루했다,6
3982,2019.05.14 00:10,걸복동 순식간에 개털리는거봐ㅋㅋㅋ,10
3983,2019.05.13 21:44,연기는 더 노력이 필요하고. 실화바탕이어서인지 각본 연출 무엇때문인지  모르지만 흐름이 잔잔하여  지루함.,6
3984,2019.05.13 20:33,반전이 없음이 아쉬운 영화,5
3985,2019.05.13 15:40,볼만하긴했는데요.. 영화속에서 시간이 갑자기 휙휙지나가서 매끄럽지않은느낌이 있었어요..,6
3986,2019.05.13 10:25,억지 감동.. 생각보다 지루했어요.ㅠ  실화라는거에 의의를 두려구요..,4
3987,2019.05.13 01:50,재미나다 이런 영화 당분간 없을듯ㅎㅎ,10
3988,2019.05.13 01:25,진짜 너무 슬펐다 ㅠㅠ 안울수가없었음 .. 새벽에봐서 상영관에 나혼자봤는데 ㅠㅠㅜ 그냥 눈물 다쏟음.. 아역들도 연기 잘하고 ㅠㅠㅜ 아 눈물포인트가 너무많았음 .. 글고 이솜진짜 매력적이게 예브다 ㅠㅠ,10
3989,2019.05.13 01:10,슬프고 재밋고 꿀잼입니다,10
3990,2019.05.13 00:53,울라치면 웃기고 웃을라치면 울리는 나쁜 영화ㅠㅠㅠ,10
3991,2019.05.13 00:50,"신하균 이광수 그리고 아역까지 연기 정말 황금 같았어요ㅠㅠ 그리고 책임에 대한 조언, 우리는 혼자는 약하지만 약해서 서로가 같이 살아간다고 실망도 사랑하라고 알려주신 것도 가슴에 남아요ㅠㅠ 진짜 정말 너무 좋은 영화ㅠ엄청 울고 웃었어요ㅠ ",10
3992,2019.05.13 00:45,울고 웃고를 반복한 영화ㅠㅠ,10
3993,2019.05.13 00:45,꿀잼 and 감동 꼭보시길 후회안해요!,10
3994,2019.05.13 00:41,재밌고 슬프고 지루할 틈이 없었던 영화,10
3995,2019.05.13 00:18,그냥 대박입니다 꼭 보세요 웃고 울고 다했습니다 정말 슬프고 재밌어요 진짜 최고입니다,10
3996,2019.05.13 00:06,연기너무잘해요 그리고 많이생각하게되는영화입니다,10
3997,2019.05.13 00:01,사람은 태어나면 끝까지 살 책임이 있다!,10
3998,2019.05.12 23:31,너무 감동깊고 재밌게 잘봤어요.여운이 오래 남네요. 이광수 연기잘하고~~신하균도 역시~~~또 보고싶어요 추천합니다 !!!!,10
3999,2019.05.12 23:03,장애인 비장애인 모두에게 해당되는 이야기,9
4000,2019.05.12 22:52,영화가 건강한 메세지가 있어서 좋았습니다.,10
4001,2019.05.12 22:47,너무너무재밌어요 따뜻해지는영화,10
4002,2019.05.12 22:36,감동 재미 둘다있네요 ㅎㅎ마음이 따뜻해지는 영화 추천합니다~~,10
4003,2019.05.12 22:24,꿀잼 진짜 꼭봐요 두번봐요,10
4004,2019.05.12 22:12,따뜻하지만 재미있던 영화였습니다집에 갈 때 자동으로 라면과 맥주를 들게 되지만 그만큼 기억에 남는 영화였습니다.그리고 이광수 배우님 연기력에 놀랐습니다!!!! 정말 배우였구나 라는 생각이...ㅋㅋㅋ,10
4005,2019.05.12 22:04,신하균씨 아역이 너무 인상 깊네요. 살아야 할 책임이 있다는 대사도..!!,10
4006,2019.05.12 22:00,웃다가 울다가 재미있고 감동적인 영화에요500만 넘어서 런닝맨 나와주세요!!!,10
4007,2019.05.12 21:54,방금 보고 왔어요. 많이 울었는데 여기 댓글들 보니까 또 눈물 고임.. 연기하는 거 어려웠을 것 같은데 너무 잘해요....형아 형아...흐윽..,10
4008,2019.05.12 21:36,정말로 집에서 라면먹구싶어여..ㅋㅋ,10
4009,2019.05.12 21:32,진짜 감동/코믹 이고 이왕 나온거 중에서 이거 보시는거 짱추천해요 ! 진짜 잼 ㅋㅋ이광수 너무 웃기고 신하균씨 연기 너무 잘하셔요 !! 런닝맨 한번 더 가즈아 !! 500만 (가즈아) 오오오,10
4010,2019.05.12 21:25,"잔잔한 여운.. ..,..,",9
4011,2019.05.12 20:55,재미있게봤어요 신하균씨 팬입니다,8
4012,2019.05.12 13:07,재밌는데 하필 상대가 어벤져스...,10
4013,2019.05.12 12:47,울다가 웃다가..신하균 이광수의 연기력이 다했다 최고,10
4014,2019.05.12 00:11,영화는참좋은데 음악이별로임 신파 ㅜ 음악감독탓인지 아님 하튼 영화에 옥에티가 음악임 영화는좋았어요,8
4015,2019.05.11 18:31,갓광수~~~이광수 홧팅!!,10
4016,2019.05.11 18:18,진짜 웃다울다ㅠ연기짱짱,10
4017,2019.05.11 18:05,너무 웃기고 감동적이었어요ㅋㅋ 장애인들이 겪는 현실도 잘 느끼게 해준 웰메이드 드라마!,10
4018,2019.05.11 18:00,배우분들 연기가 너무 좋았어요!! 이런 영화 너무 좋다~,10
4019,2019.05.11 12:11,진짜 볼만한 영화 입니다. 신하균씨도 연기를 정말 잘하지만 이광수씨가 그렇게 연기를 잘할줄은 몰랐네요 ㄷㄷ 강추합니다!!!,10
4020,2019.05.10 19:40,재밌게봤습니다.근데 집사람은 보는내내  이병현주연 피아노가 생각났다고하내요~~~~,2
4021,2019.05.10 15:39,평식이형 평점은 어디에....,10
4022,2019.05.08 23:07,알바 아님 스토리 탄탄해요,10
4023,2019.05.08 21:15,"장애인,형제라는 설정이 영화 &#39;그것만이 내세상&#39;과 비슷하지만 제작진이 장애인을 바라보는 시선이 더 따뜻하고 조심스러워 좋았고 내가 동구처럼 누군가를 위해 정말 순수하게 헌신할 수 있을까 반성하게 됐다. ",9
4024,2019.05.08 17:17,말아톤 짭같은 느낌이...,6
4025,2019.05.07 21:48,너무 재밌어요 올해 최고영화,10
4026,2019.05.07 11:53,솔직히 집가서 깡통 까볼뻔 ㅋㅋㅋㅋ거의 절대음감 수준 ㅠㅠ,10
4027,2019.05.07 09:59,딸이랑 어제 감동데이트하고 왔어요히어로물별로라 요즘 볼꺼없다했는데 틈새감동주네요~   너무 드라마틱할까 걱적했는데 담백 솔찍해서 더 좋았어요,10
4028,2019.05.07 09:13,우리나라 스탈 눈물 나오게 하는  영화.  장애인들에게 더 열린 사회가 되기를 바라며...0.5점  더줘서 10점 만정이다.,10
4029,2019.05.07 09:12,너무 감동적이었어요ㅠㅠ처음에는 개그코드적으로 웃기기만한 영화인줄 알았는데 볼수록 눈물바다였던 영화였던 것 같네요이광수 연기 진짜 잘 하시더라구요,10
4030,2019.05.07 09:04,원래 평점 잘 안쓰는데 어제 남자친구랑 재밌다길래 보고 눈물 한바가지 흘렸네요,10
4031,2019.05.07 09:01,웃고 울고 또 웃고....영화 끝나고 나오면서 혼자 미소 지을수 있는 가슴 따듯한 영화.,10
4032,2019.05.07 08:57,뜨~거~워! 후루룩!,10
4033,2019.05.07 08:51,올해 최고의 영화입니다..,10
4034,2019.05.07 08:24,예전 영화중 외국인과 한국인 관한 영화 재밌게 보았는데 이번엔 장애인과 비장애인 정말 이번에도 재밌었습니다 감사합니다,10
4035,2019.05.07 08:15,기대안햇는데 정말 재밋엇어요,10
4036,2019.05.05 15:12,진짜 너무 재밌어요 슬프고,10
4037,2019.05.05 15:11,볼만해여 킬링타임용~~~,10
4038,2019.05.05 15:04,진짜 꿀잼 강추합니다!!,10
4039,2019.05.05 14:59,상영내내 웃고 우는 영화,10
4040,2019.05.05 14:56,나의 특별한 형제는 저에게 교훈을 준 영화 같습니다.영화 속에 나온 동구나 세하 같은 분들도 열심히 살려고 서로 도우며 발버둥 치고 있는데 영화를 보면서 &#39;나는 뭐하나&#39;라는생각이들었습니다.영화를 통해 난 어떻게 발버둥쳐야 하나 되짚어 본 영화였습니다. ,10
4041,2019.05.05 14:51,재밋고 슬프고 ㅠ 연기자들 연기 미쳣음....,10
4042,2019.05.05 14:40,완전 감동 캐미!! 시간 가는줄 모르고 봄,10
4043,2019.05.05 14:28,너무 잘만든 영화였음 !!,9
4044,2019.05.05 14:20,이광수 신하균 둘다 인생 캐릭터 갱신!,9
4045,2019.05.05 14:19,전형적인 휴먼스토리 제가 제일 좋아하는 장르예요 보고싶다~♡♡,10
4046,2019.05.05 14:16,"영화예술이 시험지가 되는 한국. 평론가도, 평점도 다 없애야한다.",8
4047,2019.05.05 14:02,관객수가 48만이네 재밌는ㄷ 역시 어벤져스 파워 이거 상영시기가 너무 안좋았다,8
4048,2019.05.05 13:58,진짜 이광수님이 연기 너무 잘해서 눈물이 흐르면서 재미와 감동이 있어요~꼭 추천해주고 싶은 영화입니다!,10
4049,2019.05.05 13:33,이광수연기력짱~많이웃고많이울다나온영화,10
4050,2019.05.05 13:24,와 처음에는 잔잔하구나 했는데 진짜 눈물이 안날 수가 없네요 이광수가 캐리했다 진짜 이광수 연기 다시 보게 됨,10
4051,2019.05.05 11:37,이광수씨 너무 연기잘하시네요 알고는 있었지만 또 한번 깜놀하고 갑니다ㅎㅎ 영화너무 잘됬어요??,10
4052,2019.05.05 11:28,실화를 바탕으로 해서 그런지 보기 더 좋은 영화 였네요,8
4053,2019.05.05 11:27,진짜 재미있다 내용이 감동적임,10
4054,2019.05.05 10:33,"배우들 연기가 너무좋았고, 전체적으로 따뜻한 영화였던거 같습니다!",8
4055,2019.05.05 10:17,웃음과 감동이 있던 영화,10
4056,2019.05.05 10:13,"최고에요,, 이광수 신하균 이솜의 연기!",10
4057,2019.05.05 01:08,"신하균, 이광수 연기잘함",10
4058,2019.05.04 23:41,감동과 재미가 있는 영화였어요.,10
4059,2019.05.04 23:38,삶의 행복과 가치에 대해서 진지하게 되짚어보게 되는 영화인 것 같습니다.,10
4060,2019.05.04 23:23,극한직업보다 재밌다는 후기보고 넘기댈했는지 기대에비해선 좀. 중등고등아들들은 넘 잼썼다는데.,8
4061,2019.05.04 23:10,댓글알바 그런거 아닙니다. 영화보고 평점 잘 안다는데 영화가 너무 재밌으면서도 감동적입니다. 꼭 보시길 추천드려요!!,10
4062,2019.05.04 20:56,감동적이고 시간이 빠르게 갔네요 배우분들 연기도 정말 좋았어요,10
4063,2019.05.04 20:54,"보면서 계속 울다 웃다 했어요 ㅠㅠ이광수님 나오길래 웃기기만 할 줄 알았는데 너무 슬펐다 ,, 다들 연기 너무 잘하시구 진짜 재밌어요 !!! 집 티비에 올라오면 다시 보고 싶네요 정말 ...",10
4064,2019.05.04 20:54,웃다 울다 찔찔짜다 감동만 먹구 왔네요.,10
4065,2019.05.03 20:36,앤덥님 이 글을 보신다면 정말 죄송하지만 쇼미를 본 사람은 집중이 아예 안됩니다 배우는 조금 생각해주세요,6
4066,2019.05.03 13:11,재밌었습니다! 배우들 연기가 정말 좋았어요,10
4067,2019.05.03 11:23,재미도 짱 연기력은 더 짱 감동도 짱짱,10
4068,2019.05.03 11:20,광수 너무 귀여워ㅠㅠㅠ 키는 멀대같이 큰데 하는짓은 넘나 귀여운거 ㅋㅋㅋ,10
4069,2019.05.03 11:18,"광수 연기잘함 그래두 신하균 넘사벽,..ㅋ",9
4070,2019.05.03 10:59,이건 꼭봐야되 진심으로 개웃다가 개울다가 난리 가족이랑 같이보는거 추천드립니다!,10
4071,2019.05.02 17:34,권해효를 너무 빨리 죽였다...몰입감도 좋고 더 보고 싶었는데!!,10
4072,2019.05.02 14:55,광수연기대박이네여 진짜인듯,6
4073,2019.05.01 23:37,웃다가 울다가 감동적이었습니다  이광수 연기 왜이렇게 잘하죠 .. 진짜 마음 따뜻해지는 영화,10
4074,2019.05.01 23:37,따뜻한 영화 재밌게 잘 봤습니다^^,10
4075,2019.05.01 23:34,알리가 부릅니다..펑펑,10
4076,2019.05.01 21:34,이게팩트 별점 ㅇㅇㅇㅇ,7
4077,2019.05.01 21:11,배우 얼굴로뽑아서 몰입잘안됐음 장애인연기자분들 ..,8
4078,2019.05.01 11:19,사람들의 대한 태도가 너무 화가났음. 같은 인간인데.. 장애인 비장애인을 나눈다는것도 어이없고.. 영화를 계기로 사람들이 보는 눈이 달라지길..,10
4079,2020.01.24 21:22,광수  바보 아니다 ㅋㅋㅋㅋ,10
4080,2020.01.05 21:34,"때로는 푹신하게, 때로는 저돌적으로, 결코 그들을 특이한 것처럼 보여주지 않는다. 그저 같이 있고 싶다는 순수한 이유 하나만을 중점으로 두기에 거슬리지 않는다",7
4081,2019.12.28 02:26,연기는 오지고 개연성은 없고 시리는 OOO이고,7
4082,2019.12.15 22:15,내용이 진부하다고 감동마저 진부한건 아니다.,7
4083,2019.11.01 10:30,슬픈장면이 많았고 특히 장애인을 우스꽝스럽지않고 조금불편한 사람이라고 묘사한게 너무좋았음 그들도 우리와똑같이 웃고울고공감한다는게 너무좋았어요 특히 광수의 연기는 수준급이니 걱정안해도 될듯,9
4084,2019.10.22 16:23,이광수 너무 좋아요매번 웃긴 역할 맡아줘서 너무 멋있습니다영화도 너무 재밌고 감동적이었습니다,7
4085,2019.07.16 22:41,연기력은 좋으나 스토리는 그냥 다큐,6
4086,2019.06.23 19:00,솔직히 별로였는데 감동도 없고,6
4087,2019.05.29 17:14,이광수의재발견~~~~,10
4088,2019.05.29 13:01,"웃음, 감동이 같이 있어 재밌었어요",9
4089,2019.05.28 12:52,감동그자체 오랜만에 웃다울다했네요,10
4090,2019.05.28 02:38,한국영화계에서 어느 순간부터 배우들이이야기했다. 한국은 추억하거나 기분이나 때에 따라 찾게되는영화보다 흥행과 선호되는 작품이 많이 개봉되고 사랑받게 됬다고... 이 영화는 배우들이 찾는 영화다.예능에 가려졌던 명배우의 연기도 나를 감탄하게 했다. ,10
4091,2019.05.27 18:31,재밌었어요 배우들 연기가 뛰어나니 몰입도 잘 되고 보는동안 즐거웠습니다.,10
4092,2019.05.27 16:08,감동과 재미를 잡은 영화,10
4093,2019.05.27 15:23,완전 재밌게 잘봤습니다  헝아 수영가자,10
4094,2019.05.27 15:09,겁나 눈물흘렸습니다 ㅠㅠ,10
4095,2019.05.26 14:17,전형적인 한국판 감성팔이 영화 이젠 징글징글하다,2
4096,2019.05.25 21:20,실화바탕의 장애인들의 대우와 삶에 대해 보여주는건 좋고 배우들의 연기도 나쁘진 않은데 웃음코드와 감동모드의 연결고리가 웬지 어색하고 자연스럽지가 않다는건 연출의 미비함으로 보여진다..,7
4097,2019.05.25 05:42,와... 이광수님 진짜 연기력 후덜덜...대박 압권입니다!,10
4098,2019.05.25 04:07,존잼 .. ???? 둘다 연기 짱이고 울다웃다 지루할틈이없어요 ..,10
4099,2019.05.25 01:33,제가 일반인이 아니라 비장애인인걸 처음 알았습니다 정말 가슴 따뜻한 영화ㅠㅠ,10
4100,2019.05.24 22:45,시리가 이렇게 중요한지 몰랐다...이광수 연기 오짐.. ㄷㄷ,10
4101,2019.05.24 22:41,광수 침대누워서 우는 얼굴에 나도 같이 눈물 터짐ㅜㅜ 신하균이랑 광수 캐미가 너무 좋았음.,10
4102,2019.05.24 20:47,솔직히 평점 거품 많이 들어갔다. 배우들 연기는 좋다. 그냥저냥 볼만한 영화지 9점까진 아니다.,7
4103,2019.05.24 15:39,와 평점에 댓글주작없이 9점넘는거 오랜만에 본다,9
4104,2019.05.23 01:01,시사회 당첨되서 갔었는데 너무 재밌게봤어요♡,10
4105,2019.05.22 23:34,재밋어요! 재밋어요! 재밋어요!,10
4106,2019.05.20 21:27,내가 본 최고의 영화였다..온세상이 아름다워보였다.,10
4107,2019.05.20 21:24,정말 감동적이고 마음이 따뜻해져요,10
4108,2019.05.20 21:02,(라면을 후후 불며) 뜨거워. 후-후-- 뜨거워,10
4109,2019.05.17 18:39,그렇게 재밌진 않음 하지만 내용이 잔잔하게감동적이고 배우들이 연기도 잘하드라근데 이광수 보는데 계속 런닝맨 생각남,8
4110,2019.05.16 12:50,슬픈게 계속 있어서 5번 울뻔했네,10
4111,2019.05.16 12:07,솔직히  가볍게 보는 영화이고 좋아하는  이광수님이 나온다고 해서 본건데... 너무 많은 감동을 받고 공감이 되고 안타갑고ㅠ 슬프고 재미있고  연기력도 짱이고 스토리가 좀더  탄탄했어도 좋았겠다 라고 생각하는  영화였어요 ,10
4112,2019.05.16 09:20,광수 신하균 연기 잘하네요,9
